5. How often do you feel overwhelmed by your responsibilities during pre departure preparation?,6. How often do you feel nervous or on edge about going abroad?,7. Do you find it difficult to relax when thinking about your upcoming move?,8. How often do you worry about your ability to cope with challenges abroad?,9. How often do you feel low energy or lack motivation due to pre departure stress?,10. How confident do you feel in handling emotional ups and downs during this transition?,11. How anxious are you about visa delays or possible rejection?,12. How often do you overthink potential problems that might happen abroad?,13. How confident are you in your English/language communication skills?,14. How stressed do you feel about adapting to a new cultural and academic environment?,15. How satisfied are you with your current academic performance?,16. Do you feel pressure to perform well academically abroad? ,"17. How stressed are you about managing finances abroad (tuition, rent, cost of living)?",18. How confident are you in finding part time work or financial support abroad?,19. Do you feel emotionally supported by your family during the pre departure phase?,20. How often do you feel pressured by your family expectations?,21. How comfortable are you discussing your worries with friends or family?,22. How concerned are you about becoming socially isolated abroad?,23. How confident are you about making new friends abroad?,24. Do you get sufficient sleep (7_8_ hours) during the preparation period?,25. How often do you engage in physical activity or exercise?,"26. Do you use relaxation techniques (prayer, meditation, deep breathing)?","27. How prepared do you feel to live independently abroad (cooking, budgeting, managing tasks)?","28. How confident are you about handling unexpected issues abroad (illness, document problems, emergencies)?",29. How strongly do you believe you can manage homesickness after moving abroad? ,30. How stressed are you about leaving your family and friends?,1. Age Group _23_26,1. Age Group _Under 18,2. Gender_Male,3. Academic Level_Canada,3. Academic Level_Denmark,3. Academic Level_Finland,3. Academic Level_France,3. Academic Level_Germany,3. Academic Level_Hungary,3. Academic Level_Italy,3. Academic Level_Malta,3. Academic Level_Masters,3. Academic Level_Netherland,3. Academic Level_Sweden,3. Academic Level_UK,3. Academic Level_USA,3. Academic Level_Undergraduate,Destination Country_Anywhere with a good research program,Destination Country_Australia,Destination Country_Australia ,Destination Country_Bangladesh,Destination Country_Bangladesh ,Destination Country_Canda,Destination Country_Cypras,Destination Country_Denmark ,Destination Country_England ,Destination Country_Europe or Korea,Destination Country_Finland,Destination Country_Germany ,Destination Country_Greek Cyprus ,Destination Country_Latvia,Destination Country_Lithuania ,Destination Country_New Zealand ,Destination Country_South Korea ,Destination Country_Switzerland ,"Destination Country_UK/ Australia, Netherlands ",Destination Country_Uk,Destination Country_United States ,Depression_Level,Destination Country_United States,Destination Country_Lithuania
0.823524042,-0.848433118,1,0.730316877,-0.091864557,-0.016199776,0.326940791,-0.230736145,0.590855716,0.674818571,1.669975859,1,0.138890441,0.773860448,0,0.953477472,0.730599741,-0.155173281,0.614094159,1,0.759015643,1,0.673581308,-0.00331173,0.799684453,-0.167300577,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False
-1.760137652,-1.688381905,1,-1.490544342,-0.944482472,-1.619977628,0.326940791,-1.046553231,-2.224397988,-0.988427202,-1.169620497,1,-0.738778943,-0.160434483,1,-1.567437744,-1.792517969,-1.998631859,-0.192923386,0,-1.802662152,1,-0.90164427,-0.00331173,-1.311482504,-0.167300577,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,False,False
-0.037696523,0.831464456,1,1.47060395,0.760753359,-0.818088702,-1.080326092,-0.230736145,-0.347562186,0.674818571,-0.223088378,1,0.138890441,-0.160434483,1,-0.727132672,1.571638978,1.688285297,-0.999940932,0,-0.094876955,1,0.673581308,-0.986895647,-2.367065982,1.546088093,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False
-0.037696523,-1.688381905,0,-1.490544342,-1.797100388,0.78568915,-1.080326092,1.400898026,1.529273617,-0.156804315,-0.223088378,1,-2.494117713,1.708155379,1,-1.567437744,1.571638978,-1.998631859,1.421111704,0,0.759015643,1,1.461194097,1.963856102,-0.255899025,-0.167300577,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False
-0.898917088,-0.008484331,0,-1.490544342,-0.944482472,-0.818088702,-1.080326092,-1.046553231,0.590855716,-0.156804315,0.723443741,1,0.138890441,-0.160434483,1,0.1131724,-0.951478732,-0.155173281,-0.192923386,1,-0.094876955,1,-0.114031481,-0.00331173,0.799684453,-0.167300577,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False
0.823524042,0.831464456,1,-0.009970196,-0.091864557,-0.016199776,0.326940791,-0.230736145,0.590855716,1.506441458,1.669975859,1,-0.738778943,0.773860448,1,0.953477472,-0.110439496,-0.155173281,-0.192923386,1,1.612908241,1,1.461194097,1.963856102,0.799684453,-0.167300577,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False
-0.037696523,-0.008484331,1,-0.009970196,0.760753359,-0.016199776,0.326940791,0.58508094,-0.347562186,0.674818571,-0.223088378,1,0.138890441,-0.160434483,1,0.1131724,-0.110439496,-0.155173281,-0.192923386,1,-0.094876955,1,-0.114031481,-0.00331173,-0.255899025,-0.167300577,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False
-1.760137652,-0.008484331,1,1.47060395,-0.091864557,-0.016199776,0.326940791,-0.230736145,0.590855716,-0.156804315,-0.223088378,1,0.138890441,-0.160434483,1,0.1131724,-0.110439496,-0.155173281,-0.192923386,1,-0.094876955,1,-0.114031481,-0.00331173,-0.255899025,-0.167300577,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False
0.823524042,0.831464456,1,1.47060395,1.613371275,-0.016199776,1.030574233,-0.230736145,0.590855716,-0.156804315,0.723443741,1,1.016559826,-0.160434483,1,0.1131724,-0.951478732,-0.155173281,-0.192923386,0,0.759015643,0,-0.114031481,-0.00331173,-0.255899025,-0.167300577,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,False
-0.037696523,1.671413243,0,1.47060395,1.613371275,1.587578076,1.030574233,1.400898026,0.590855716,-0.156804315,-0.223088378,1,1.016559826,-1.094729414,1,0.1131724,-1.792517969,-0.155173281,0.614094159,0,-0.094876955,1,-0.114031481,-0.00331173,-0.255899025,1.546088093,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False
-0.898917088,-0.848433118,0,-1.490544342,-0.944482472,-0.818088702,-1.080326092,-1.046553231,0.590855716,-0.156804315,0.723443741,0,0.138890441,-0.160434483,1,0.1131724,-0.951478732,-0.155173281,-0.192923386,1,-0.094876955,1,-0.114031481,-0.00331173,0.799684453,-0.167300577,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False
-1.760137652,-0.008484331,1,1.47060395,-0.091864557,-0.016199776,0.326940791,-0.230736145,0.590855716,-0.156804315,-0.223088378,1,0.138890441,-0.160434483,1,0.1131724,-0.110439496,-0.155173281,-0.192923386,1,-0.094876955,1,-0.114031481,-0.00331173,-0.255899025,-0.167300577,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False
-0.037696523,-0.008484331,1,1.47060395,-0.091864557,-0.016199776,0.326940791,-0.230736145,0.590855716,-0.156804315,-0.223088378,1,0.138890441,-0.160434483,1,0.1131724,-0.110439496,-0.155173281,-0.192923386,1,-0.094876955,1,-0.114031481,-0.00331173,-0.255899025,-0.167300577,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False
-0.898917088,-0.848433118,1,-0.750257269,-0.944482472,-0.818088702,1.030574233,-1.046553231,1.529273617,-0.988427202,-0.223088378,0,-0.738778943,1.708155379,1,0.953477472,-0.110439496,1.688285297,1.421111704,1,-0.094876955,1,1.461194097,-0.00331173,0.799684453,-1.023994912,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False
1.684744606,-1.688381905,1,-1.490544342,-0.091864557,1.587578076,0.326940791,-1.862370317,0.590855716,-1.820050088,-1.169620497,0,0.138890441,1.708155379,1,1.793782545,0.730599741,-1.998631859,-0.192923386,1,0.759015643,1,0.673581308,1.963856102,-0.255899025,-0.167300577,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,False,False
0.823524042,-0.848433118,1,0.730316877,-0.091864557,0.78568915,0.326940791,-0.230736145,0.590855716,0.674818571,1.669975859,1,0.138890441,0.773860448,0,0.953477472,0.730599741,-0.155173281,0.614094159,1,0.759015643,1,0.673581308,-0.00331173,0.799684453,-0.167300577,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False
-0.037696523,0.831464456,1,-1.490544342,-0.944482472,-0.016199776,1.030574233,1.400898026,0.590855716,1.506441458,-1.169620497,1,1.016559826,-0.160434483,1,1.793782545,-0.110439496,-0.155173281,1.421111704,0,-1.802662152,1,0.673581308,0.980272186,0.799684453,1.546088093,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True
-0.037696523,0.831464456,1,-0.009970196,-0.091864557,-0.016199776,0.326940791,-0.230736145,0.590855716,1.506441458,1.669975859,1,-0.738778943,0.773860448,1,0.953477472,-0.110439496,-0.155173281,-0.192923386,1,1.612908241,1,1.461194097,1.963856102,0.799684453,-0.167300577,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False
-0.037696523,0.831464456,1,1.47060395,0.760753359,-0.818088702,-1.080326092,-0.230736145,-0.347562186,0.674818571,-0.223088378,1,0.138890441,-0.160434483,1,-0.727132672,1.571638978,1.688285297,-0.999940932,0,-0.094876955,1,0.673581308,-0.986895647,-2.367065982,1.546088093,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False
-0.037696523,-0.008484331,1,-0.009970196,0.760753359,-0.016199776,0.326940791,0.58508094,-0.347562186,0.674818571,-0.223088378,1,0.138890441,-0.160434483,1,0.1131724,-0.110439496,-0.155173281,-0.192923386,1,-0.094876955,1,-0.114031481,-0.00331173,-0.255899025,-0.167300577,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False
0.823524042,-0.008484331,1,-0.750257269,-0.091864557,-0.016199776,-1.080326092,-1.046553231,0.590855716,-1.820050088,-1.169620497,1,-1.616448328,-0.160434483,0,-0.727132672,-0.110439496,-1.07690257,0.614094159,0,0.759015643,1,-0.114031481,-0.00331173,1.855267932,-1.880689248,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,False
-0.037696523,-0.008484331,1,-0.009970196,0.760753359,-0.016199776,0.326940791,0.58508094,-0.347562186,0.674818571,-0.223088378,1,0.138890441,-0.160434483,1,0.1131724,-0.110439496,-0.155173281,-0.192923386,1,-0.094876955,1,-0.114031481,-0.00331173,-0.255899025,-0.167300577,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False
-0.037696523,-0.008484331,1,0.730316877,-0.091864557,1.587578076,-1.080326092,-1.046553231,0.590855716,-1.820050088,1.669975859,0,-2.494117713,0.773860448,1,-1.567437744,0.730599741,1.688285297,1.421111704,1,1.612908241,1,1.461194097,0.980272186,0.799684453,-0.167300577,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,False
0.823524042,0.831464456,1,-1.490544342,0.760753359,0.78568915,0.326940791,0.58508094,0.590855716,0.674818571,1.669975859,1,0.138890441,1.708155379,1,0.953477472,0.730599741,-0.155173281,0.614094159,1,0.759015643,1,-0.114031481,0.980272186,0.799684453,-0.167300577,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False
-0.037696523,1.671413243,1,1.47060395,1.613371275,-0.016199776,0.326940791,-1.046553231,-1.285980087,-0.156804315,1.669975859,1,-0.738778943,-1.094729414,1,-0.727132672,-0.951478732,-0.155173281,-0.999940932,1,-0.948769554,0,-1.689257059,-0.986895647,-0.255899025,-0.167300577,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False
0.823524042,1.671413243,1,1.47060395,0.760753359,-1.619977628,1.030574233,1.400898026,-0.347562186,1.506441458,-1.169620497,1,1.016559826,-2.029024345,1,0.1131724,-0.110439496,-0.155173281,-0.192923386,0,-0.094876955,1,-1.689257059,-1.970479563,-0.255899025,-0.167300577,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False
-0.037696523,0.831464456,1,1.47060395,-0.091864557,-0.818088702,-1.080326092,-0.230736145,-0.347562186,0.674818571,-0.223088378,1,0.138890441,-0.160434483,1,-0.727132672,1.571638978,1.688285297,-0.192923386,0,-0.094876955,1,0.673581308,-0.00331173,-2.367065982,1.546088093,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False
-1.760137652,-0.008484331,1,-1.490544342,-0.944482472,-1.619977628,-1.783959534,-1.046553231,-2.224397988,-0.988427202,-1.169620497,1,-0.738778943,-0.160434483,1,-1.567437744,-1.792517969,-1.998631859,-0.192923386,0,-1.802662152,1,-0.90164427,-1.970479563,-1.311482504,-0.167300577,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,False,False
1.684744606,-1.688381905,0,-1.490544342,-1.797100388,-1.619977628,-1.783959534,-1.046553231,0.590855716,-0.156804315,-1.169620497,0,1.016559826,-2.029024345,0,-1.567437744,-1.792517969,-1.998631859,-1.806958477,1,-1.802662152,0,1.461194097,-1.970479563,-2.367065982,-1.880689248,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False
-1.760137652,-0.008484331,1,-0.750257269,1.613371275,-0.016199776,1.030574233,1.400898026,-2.224397988,1.506441458,-1.169620497,1,1.016559826,-2.029024345,1,-1.567437744,1.571638978,1.688285297,-0.192923386,1,1.612908241,1,-1.689257059,-0.00331173,1.855267932,-1.880689248,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False
-0.898917088,-0.008484331,1,-0.750257269,-0.944482472,-0.818088702,1.030574233,-1.046553231,1.529273617,-0.988427202,-1.169620497,0,-0.738778943,1.708155379,0,0.953477472,-0.110439496,1.688285297,1.421111704,1,-1.802662152,1,1.461194097,-0.00331173,0.799684453,-1.023994912,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False
1.684744606,-1.688381905,1,-0.750257269,-0.091864557,-1.619977628,1.030574233,1.400898026,-2.224397988,1.506441458,-1.169620497,1,1.016559826,0.773860448,1,0.1131724,1.571638978,1.688285297,1.421111704,0,-1.802662152,0,-1.689257059,-0.00331173,-2.367065982,1.546088093,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False
-0.037696523,1.671413243,0,1.47060395,1.613371275,1.587578076,1.030574233,-0.230736145,0.590855716,-0.156804315,-0.223088378,1,1.016559826,-1.094729414,1,0.1131724,-1.792517969,-0.155173281,0.614094159,0,0.759015643,1,-0.114031481,-0.00331173,-0.255899025,1.546088093,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False
-0.037696523,0.831464456,1,1.47060395,0.760753359,-0.818088702,-1.080326092,-0.230736145,-0.347562186,-0.156804315,-0.223088378,1,0.138890441,-0.160434483,1,-0.727132672,1.571638978,-0.155173281,-0.999940932,0,-0.094876955,1,0.673581308,-0.00331173,-2.367065982,1.546088093,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False
-0.898917088,-0.848433118,1,-0.750257269,-0.944482472,-0.818088702,1.030574233,-0.230736145,1.529273617,-0.988427202,-1.169620497,0,0.138890441,1.708155379,0,0.953477472,-0.110439496,1.688285297,1.421111704,1,-1.802662152,1,1.461194097,-0.00331173,0.799684453,-1.023994912,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False
-0.037696523,0.831464456,1,0.730316877,0.760753359,1.587578076,0.326940791,-0.230736145,0.590855716,0.674818571,-1.169620497,1,1.016559826,-1.094729414,0,0.953477472,-0.951478732,0.766556008,-1.806958477,0,0.759015643,0,0.673581308,-0.00331173,-0.255899025,1.546088093,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False
0.823524042,-0.008484331,0,-0.750257269,-0.091864557,0.78568915,-1.080326092,-0.230736145,-0.347562186,-1.820050088,-0.223088378,1,0.138890441,0.773860448,1,-0.727132672,1.571638978,-0.155173281,0.614094159,0,-0.948769554,0,0.673581308,0.980272186,-0.255899025,0.689393758,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,False,False
-0.037696523,0.831464456,1,1.47060395,0.760753359,-0.818088702,-1.080326092,-0.230736145,-0.347562186,0.674818571,-0.223088378,1,0.138890441,-0.160434483,1,-0.727132672,1.571638978,1.688285297,-0.192923386,0,-0.094876955,1,0.673581308,-0.00331173,-2.367065982,1.546088093,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False
-0.037696523,-0.008484331,0,0.730316877,1.613371275,-0.016199776,1.030574233,0.58508094,-1.285980087,-0.156804315,-0.223088378,1,1.016559826,-0.160434483,1,1.793782545,-0.951478732,-0.155173281,-0.999940932,0,-1.802662152,0,-0.114031481,-0.986895647,-0.255899025,0.689393758,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False
-0.898917088,-0.848433118,0,-1.490544342,-0.944482472,-0.016199776,-1.080326092,-1.046553231,0.590855716,-0.156804315,0.723443741,0,0.138890441,-0.160434483,1,0.1131724,-0.951478732,-0.155173281,-0.192923386,1,-0.094876955,1,-0.114031481,-0.00331173,0.799684453,-0.167300577,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False
-0.898917088,1.671413243,1,1.47060395,1.613371275,-0.016199776,0.326940791,-1.046553231,0.590855716,-0.156804315,-0.223088378,1,-0.738778943,-1.094729414,0,-0.727132672,-0.951478732,-0.155173281,-0.999940932,0,-0.948769554,0,-1.689257059,-0.986895647,-0.255899025,-0.167300577,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False
0.823524042,0.831464456,1,-1.490544342,0.760753359,0.78568915,1.030574233,-0.230736145,0.590855716,0.674818571,1.669975859,1,0.138890441,1.708155379,1,0.953477472,0.730599741,-0.155173281,0.614094159,1,0.759015643,1,-0.114031481,0.980272186,0.799684453,-0.167300577,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False
0.823524042,0.831464456,1,-1.490544342,0.760753359,0.78568915,1.030574233,0.58508094,0.590855716,0.674818571,1.669975859,1,0.138890441,1.708155379,1,0.953477472,0.730599741,-0.155173281,0.614094159,1,0.759015643,1,-0.114031481,0.980272186,0.799684453,-0.167300577,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False
-0.037696523,0.831464456,1,1.47060395,0.760753359,-0.818088702,-1.080326092,-0.230736145,-0.347562186,0.674818571,-0.223088378,1,0.138890441,-0.160434483,1,-0.727132672,1.571638978,1.688285297,-0.999940932,0,-0.094876955,1,0.673581308,-0.986895647,-2.367065982,-0.167300577,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False
-1.760137652,-1.688381905,1,-0.750257269,-1.797100388,-1.619977628,-1.783959534,-1.862370317,0.590855716,-0.988427202,0.723443741,1,-0.738778943,0.773860448,1,0.1131724,0.730599741,-0.155173281,1.421111704,1,-0.094876955,1,-1.689257059,-0.00331173,0.799684453,-0.167300577,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False
-0.037696523,-0.008484331,1,0.730316877,-0.944482472,-0.016199776,-1.080326092,-1.046553231,0.590855716,-0.156804315,1.669975859,0,-2.494117713,0.773860448,1,-1.567437744,0.730599741,1.688285297,-0.192923386,1,1.612908241,1,1.461194097,0.980272186,0.799684453,-1.023994912,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,False
-1.760137652,-1.688381905,1,-0.009970196,-0.091864557,-0.818088702,-1.783959534,0.58508094,0.590855716,-0.156804315,0.723443741,1,0.138890441,-0.160434483,1,-0.727132672,-0.951478732,-0.155173281,-0.999940932,1,-0.094876955,0,-0.114031481,0.980272186,-0.255899025,-0.167300577,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False
-0.037696523,0.831464456,1,-0.009970196,-0.091864557,0.78568915,0.326940791,0.58508094,-0.347562186,-0.156804315,0.723443741,1,1.016559826,-0.160434483,1,0.1131724,-0.110439496,-1.07690257,0.614094159,1,-0.948769554,0,-0.114031481,-0.00331173,-0.255899025,0.689393758,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False
0.823524042,0.831464456,0,-0.009970196,-0.091864557,-0.016199776,0.326940791,1.400898026,0.590855716,1.506441458,0.723443741,1,1.016559826,1.708155379,0,1.793782545,-0.110439496,0.766556008,-0.192923386,1,-0.094876955,0,0.673581308,-0.00331173,0.799684453,1.546088093,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,False
0.823524042,0.831464456,0,-0.009970196,-0.091864557,-0.016199776,0.326940791,1.400898026,0.590855716,1.506441458,0.723443741,1,1.016559826,1.708155379,0,0.1131724,-0.110439496,0.766556008,-0.192923386,1,-0.094876955,0,0.673581308,-0.00331173,0.799684453,-0.167300577,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,False
-0.037696523,-0.008484331,1,-0.750257269,-0.091864557,-0.016199776,-1.080326092,-0.230736145,0.590855716,-0.156804315,0.723443741,1,-0.738778943,-1.094729414,1,-0.727132672,-0.110439496,-0.155173281,-0.999940932,0,-0.948769554,0,-0.90164427,-0.00331173,-0.255899025,-1.023994912,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False
-1.760137652,-0.008484331,1,1.47060395,-0.091864557,-0.016199776,0.326940791,-0.230736145,0.590855716,-0.156804315,-0.223088378,1,0.138890441,-0.160434483,1,0.1131724,-0.110439496,-0.155173281,-0.192923386,1,-0.094876955,1,-0.114031481,-0.00331173,-0.255899025,-0.167300577,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False
-0.037696523,-0.008484331,1,-0.009970196,-0.091864557,-0.016199776,1.030574233,1.400898026,0.590855716,-0.156804315,-0.223088378,1,0.138890441,-0.160434483,1,0.1131724,-0.110439496,-0.155173281,-0.192923386,1,-0.094876955,1,-0.114031481,-0.00331173,-0.255899025,-0.167300577,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,False,False
0.823524042,0.831464456,1,-0.009970196,0.760753359,0.78568915,1.030574233,-0.230736145,0.590855716,0.674818571,1.669975859,1,0.138890441,1.708155379,1,0.953477472,0.730599741,-0.155173281,0.614094159,1,0.759015643,1,-0.114031481,0.980272186,0.799684453,-0.167300577,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False
-1.760137652,-0.008484331,1,-0.009970196,-0.091864557,-0.818088702,-1.783959534,0.58508094,0.590855716,-0.156804315,0.723443741,1,0.138890441,-0.160434483,1,-0.727132672,-0.951478732,-0.155173281,-0.999940932,1,-0.094876955,1,-0.114031481,0.980272186,-0.255899025,-0.167300577,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False
